investor_id,name,pan,state,city,city_tier,gender,dob,kyc_status,risk_profile,registration_date
INV03486,Investor 3486,ABCDE3486F,Punjab,City_31,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03487,Investor 3487,ABCDE3487F,Karnataka,City_39,T30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV03488,Investor 3488,ABCDE3488F,Punjab,City_29,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03489,Investor 3489,ABCDE3489F,Gujarat,City_22,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03490,Investor 3490,ABCDE3490F,Kerala,City_97,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03491,Investor 3491,ABCDE3491F,Karnataka,City_92,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03492,Investor 3492,ABCDE3492F,Maharashtra,City_92,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03493,Investor 3493,ABCDE3493F,Maharashtra,City_41,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03494,Investor 3494,ABCDE3494F,Karnataka,City_71,B30,Other,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV03495,Investor 3495,ABCDE3495F,Rajasthan,City_24,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03496,Investor 3496,ABCDE3496F,Delhi,City_68,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03497,Investor 3497,ABCDE3497F,Karnataka,City_5,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03498,Investor 3498,ABCDE3498F,Maharashtra,City_81,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03499,Investor 3499,ABCDE3499F,Karnataka,City_78,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03500,Investor 3500,ABCDE3500F,Karnataka,City_72,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03501,Investor 3501,ABCDE3501F,Punjab,City_33,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03502,Investor 3502,ABCDE3502F,West Bengal,City_36,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03503,Investor 3503,ABCDE3503F,Tamil Nadu,City_68,B30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03504,Investor 3504,ABCDE3504F,Kerala,City_51,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03505,Investor 3505,ABCDE3505F,Rajasthan,City_51,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03506,Investor 3506,ABCDE3506F,UP,City_77,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03507,Investor 3507,ABCDE3507F,Rajasthan,City_35,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03508,Investor 3508,ABCDE3508F,Gujarat,City_59,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03509,Investor 3509,ABCDE3509F,Rajasthan,City_25,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03510,Investor 3510,ABCDE3510F,West Bengal,City_35,B30,Other,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV03511,Investor 3511,ABCDE3511F,Rajasthan,City_61,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03512,Investor 3512,ABCDE3512F,Delhi,City_9,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03513,Investor 3513,ABCDE3513F,Karnataka,City_32,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03514,Investor 3514,ABCDE3514F,Tamil Nadu,City_67,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03515,Investor 3515,ABCDE3515F,UP,City_93,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03516,Investor 3516,ABCDE3516F,Maharashtra,City_47,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03517,Investor 3517,ABCDE3517F,Maharashtra,City_59,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03518,Investor 3518,ABCDE3518F,Punjab,City_71,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03519,Investor 3519,ABCDE3519F,UP,City_49,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03520,Investor 3520,ABCDE3520F,Punjab,City_16,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03521,Investor 3521,ABCDE3521F,Gujarat,City_84,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03522,Investor 3522,ABCDE3522F,Delhi,City_75,B30,Other,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03523,Investor 3523,ABCDE3523F,Rajasthan,City_2,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03524,Investor 3524,ABCDE3524F,UP,City_4,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03525,Investor 3525,ABCDE3525F,Gujarat,City_1,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03526,Investor 3526,ABCDE3526F,Karnataka,City_59,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03527,Investor 3527,ABCDE3527F,Maharashtra,City_66,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03528,Investor 3528,ABCDE3528F,Karnataka,City_95,B30,Female,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03529,Investor 3529,ABCDE3529F,Karnataka,City_65,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03530,Investor 3530,ABCDE3530F,West Bengal,City_70,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03531,Investor 3531,ABCDE3531F,Karnataka,City_34,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03532,Investor 3532,ABCDE3532F,Gujarat,City_77,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03533,Investor 3533,ABCDE3533F,Rajasthan,City_18,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03534,Investor 3534,ABCDE3534F,Karnataka,City_44,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03535,Investor 3535,ABCDE3535F,Delhi,City_64,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03536,Investor 3536,ABCDE3536F,West Bengal,City_61,T30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03537,Investor 3537,ABCDE3537F,Kerala,City_51,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03538,Investor 3538,ABCDE3538F,Gujarat,City_20,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03539,Investor 3539,ABCDE3539F,Kerala,City_15,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03540,Investor 3540,ABCDE3540F,West Bengal,City_17,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03541,Investor 3541,ABCDE3541F,Karnataka,City_64,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03542,Investor 3542,ABCDE3542F,Karnataka,City_95,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03543,Investor 3543,ABCDE3543F,Rajasthan,City_24,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03544,Investor 3544,ABCDE3544F,Tamil Nadu,City_75,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03545,Investor 3545,ABCDE3545F,UP,City_2,B30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03546,Investor 3546,ABCDE3546F,Delhi,City_1,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03547,Investor 3547,ABCDE3547F,Karnataka,City_77,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03548,Investor 3548,ABCDE3548F,Gujarat,City_17,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV03549,Investor 3549,ABCDE3549F,Karnataka,City_11,T30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV03550,Investor 3550,ABCDE3550F,Rajasthan,City_64,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03551,Investor 3551,ABCDE3551F,Kerala,City_97,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03552,Investor 3552,ABCDE3552F,Gujarat,City_23,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03553,Investor 3553,ABCDE3553F,UP,City_15,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03554,Investor 3554,ABCDE3554F,Rajasthan,City_82,B30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03555,Investor 3555,ABCDE3555F,West Bengal,City_47,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03556,Investor 3556,ABCDE3556F,UP,City_62,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03557,Investor 3557,ABCDE3557F,Kerala,City_64,T30,Male,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03558,Investor 3558,ABCDE3558F,Karnataka,City_32,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03559,Investor 3559,ABCDE3559F,Maharashtra,City_17,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03560,Investor 3560,ABCDE3560F,Gujarat,City_89,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03561,Investor 3561,ABCDE3561F,Rajasthan,City_89,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03562,Investor 3562,ABCDE3562F,Kerala,City_42,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03563,Investor 3563,ABCDE3563F,Tamil Nadu,City_51,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03564,Investor 3564,ABCDE3564F,UP,City_21,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03565,Investor 3565,ABCDE3565F,West Bengal,City_61,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03566,Investor 3566,ABCDE3566F,Punjab,City_11,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03567,Investor 3567,ABCDE3567F,Kerala,City_74,T30,Female,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03568,Investor 3568,ABCDE3568F,Rajasthan,City_76,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV03569,Investor 3569,ABCDE3569F,Maharashtra,City_21,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03570,Investor 3570,ABCDE3570F,Gujarat,City_49,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03571,Investor 3571,ABCDE3571F,West Bengal,City_62,T30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03572,Investor 3572,ABCDE3572F,Kerala,City_50,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03573,Investor 3573,ABCDE3573F,Delhi,City_63,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03574,Investor 3574,ABCDE3574F,Tamil Nadu,City_28,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03575,Investor 3575,ABCDE3575F,Gujarat,City_71,T30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03576,Investor 3576,ABCDE3576F,Karnataka,City_37,B30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV03577,Investor 3577,ABCDE3577F,West Bengal,City_84,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03578,Investor 3578,ABCDE3578F,UP,City_49,B30,Male,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03579,Investor 3579,ABCDE3579F,Maharashtra,City_14,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03580,Investor 3580,ABCDE3580F,Kerala,City_38,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03581,Investor 3581,ABCDE3581F,Gujarat,City_71,B30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03582,Investor 3582,ABCDE3582F,Tamil Nadu,City_52,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03583,Investor 3583,ABCDE3583F,Maharashtra,City_91,T30,Male,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV03584,Investor 3584,ABCDE3584F,Maharashtra,City_56,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03585,Investor 3585,ABCDE3585F,Kerala,City_76,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03586,Investor 3586,ABCDE3586F,Karnataka,City_92,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03587,Investor 3587,ABCDE3587F,Punjab,City_13,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03588,Investor 3588,ABCDE3588F,Kerala,City_73,B30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03589,Investor 3589,ABCDE3589F,West Bengal,City_9,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03590,Investor 3590,ABCDE3590F,West Bengal,City_99,T30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03591,Investor 3591,ABCDE3591F,Punjab,City_65,T30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03592,Investor 3592,ABCDE3592F,Maharashtra,City_28,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03593,Investor 3593,ABCDE3593F,West Bengal,City_9,T30,Male,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03594,Investor 3594,ABCDE3594F,Maharashtra,City_64,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03595,Investor 3595,ABCDE3595F,Tamil Nadu,City_62,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03596,Investor 3596,ABCDE3596F,Gujarat,City_53,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03597,Investor 3597,ABCDE3597F,Kerala,City_13,B30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03598,Investor 3598,ABCDE3598F,UP,City_85,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03599,Investor 3599,ABCDE3599F,Punjab,City_17,T30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03600,Investor 3600,ABCDE3600F,UP,City_35,B30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03601,Investor 3601,ABCDE3601F,Rajasthan,City_61,B30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03602,Investor 3602,ABCDE3602F,Rajasthan,City_38,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03603,Investor 3603,ABCDE3603F,Karnataka,City_73,B30,Male,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV03604,Investor 3604,ABCDE3604F,Delhi,City_23,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03605,Investor 3605,ABCDE3605F,Tamil Nadu,City_56,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03606,Investor 3606,ABCDE3606F,Tamil Nadu,City_33,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03607,Investor 3607,ABCDE3607F,Rajasthan,City_64,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03608,Investor 3608,ABCDE3608F,Kerala,City_85,T30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03609,Investor 3609,ABCDE3609F,Rajasthan,City_27,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03610,Investor 3610,ABCDE3610F,Karnataka,City_40,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03611,Investor 3611,ABCDE3611F,Gujarat,City_14,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03612,Investor 3612,ABCDE3612F,Delhi,City_66,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03613,Investor 3613,ABCDE3613F,Punjab,City_43,B30,Female,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03614,Investor 3614,ABCDE3614F,Maharashtra,City_92,T30,Other,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03615,Investor 3615,ABCDE3615F,Kerala,City_18,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03616,Investor 3616,ABCDE3616F,West Bengal,City_49,B30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03617,Investor 3617,ABCDE3617F,Kerala,City_67,B30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03618,Investor 3618,ABCDE3618F,Rajasthan,City_82,T30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03619,Investor 3619,ABCDE3619F,Tamil Nadu,City_69,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03620,Investor 3620,ABCDE3620F,Punjab,City_1,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03621,Investor 3621,ABCDE3621F,Rajasthan,City_54,B30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03622,Investor 3622,ABCDE3622F,Karnataka,City_38,B30,Other,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03623,Investor 3623,ABCDE3623F,Kerala,City_20,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03624,Investor 3624,ABCDE3624F,Tamil Nadu,City_59,B30,Female,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03625,Investor 3625,ABCDE3625F,UP,City_59,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03626,Investor 3626,ABCDE3626F,Delhi,City_64,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03627,Investor 3627,ABCDE3627F,Tamil Nadu,City_87,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03628,Investor 3628,ABCDE3628F,Maharashtra,City_96,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03629,Investor 3629,ABCDE3629F,Punjab,City_81,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03630,Investor 3630,ABCDE3630F,UP,City_2,T30,Male,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03631,Investor 3631,ABCDE3631F,West Bengal,City_99,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03632,Investor 3632,ABCDE3632F,West Bengal,City_3,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03633,Investor 3633,ABCDE3633F,UP,City_99,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03634,Investor 3634,ABCDE3634F,Gujarat,City_19,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03635,Investor 3635,ABCDE3635F,Punjab,City_95,B30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03636,Investor 3636,ABCDE3636F,Punjab,City_33,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03637,Investor 3637,ABCDE3637F,Rajasthan,City_35,T30,Male,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03638,Investor 3638,ABCDE3638F,Karnataka,City_62,T30,Other,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03639,Investor 3639,ABCDE3639F,Gujarat,City_19,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03640,Investor 3640,ABCDE3640F,Punjab,City_78,T30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03641,Investor 3641,ABCDE3641F,West Bengal,City_78,B30,Male,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03642,Investor 3642,ABCDE3642F,Kerala,City_15,T30,Other,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03643,Investor 3643,ABCDE3643F,West Bengal,City_47,T30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03644,Investor 3644,ABCDE3644F,West Bengal,City_90,B30,Other,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03645,Investor 3645,ABCDE3645F,Gujarat,City_3,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03646,Investor 3646,ABCDE3646F,Delhi,City_95,B30,Female,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03647,Investor 3647,ABCDE3647F,Rajasthan,City_58,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03648,Investor 3648,ABCDE3648F,Rajasthan,City_37,B30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03649,Investor 3649,ABCDE3649F,Delhi,City_19,B30,Other,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03650,Investor 3650,ABCDE3650F,Kerala,City_97,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03651,Investor 3651,ABCDE3651F,Maharashtra,City_62,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03652,Investor 3652,ABCDE3652F,UP,City_60,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03653,Investor 3653,ABCDE3653F,Gujarat,City_90,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03654,Investor 3654,ABCDE3654F,Gujarat,City_40,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03655,Investor 3655,ABCDE3655F,Punjab,City_31,T30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03656,Investor 3656,ABCDE3656F,Kerala,City_49,B30,Male,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03657,Investor 3657,ABCDE3657F,UP,City_48,B30,Male,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV03658,Investor 3658,ABCDE3658F,Rajasthan,City_14,T30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV03659,Investor 3659,ABCDE3659F,UP,City_17,T30,Female,1986-07-09,KYC_VERIFIED,Conservative,2021-01-01
INV03660,Investor 3660,ABCDE3660F,Maharashtra,City_5,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03661,Investor 3661,ABCDE3661F,Karnataka,City_42,B30,Male,1966-07-14,KYC_VERIFIED,Moderate,2021-01-01
INV03662,Investor 3662,ABCDE3662F,Kerala,City_9,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03663,Investor 3663,ABCDE3663F,Karnataka,City_66,T30,Male,1976-07-11,KYC_VERIFIED,Aggressive,2021-01-01
INV03664,Investor 3664,ABCDE3664F,UP,City_96,T30,Other,1976-07-11,KYC_VERIFIED,Conservative,2021-01-01
INV03665,Investor 3665,ABCDE3665F,Rajasthan,City_19,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03666,Investor 3666,ABCDE3666F,Kerala,City_68,B30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03667,Investor 3667,ABCDE3667F,Rajasthan,City_14,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03668,Investor 3668,ABCDE3668F,Delhi,City_44,B30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03669,Investor 3669,ABCDE3669F,Kerala,City_11,T30,Female,1996-07-06,KYC_VERIFIED,Moderate,2021-01-01
INV03670,Investor 3670,ABCDE3670F,UP,City_43,B30,Female,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03671,Investor 3671,ABCDE3671F,Punjab,City_51,T30,Female,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03672,Investor 3672,ABCDE3672F,Maharashtra,City_83,T30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03673,Investor 3673,ABCDE3673F,Tamil Nadu,City_48,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03674,Investor 3674,ABCDE3674F,Gujarat,City_75,T30,Female,1966-07-14,KYC_VERIFIED,Aggressive,2021-01-01
INV03675,Investor 3675,ABCDE3675F,Rajasthan,City_47,B30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03676,Investor 3676,ABCDE3676F,Karnataka,City_45,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03677,Investor 3677,ABCDE3677F,Gujarat,City_40,T30,Female,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03678,Investor 3678,ABCDE3678F,UP,City_66,B30,Male,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03679,Investor 3679,ABCDE3679F,Karnataka,City_74,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03680,Investor 3680,ABCDE3680F,Punjab,City_32,T30,Other,1976-07-11,KYC_VERIFIED,Moderate,2021-01-01
INV03681,Investor 3681,ABCDE3681F,Kerala,City_60,T30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03682,Investor 3682,ABCDE3682F,Maharashtra,City_65,T30,Female,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03683,Investor 3683,ABCDE3683F,Delhi,City_38,B30,Female,1966-07-14,KYC_VERIFIED,Conservative,2021-01-01
INV03684,Investor 3684,ABCDE3684F,Punjab,City_58,T30,Male,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03685,Investor 3685,ABCDE3685F,Punjab,City_36,B30,Male,2006-07-04,KYC_VERIFIED,Conservative,2021-01-01
INV03686,Investor 3686,ABCDE3686F,Gujarat,City_65,T30,Other,1996-07-06,KYC_VERIFIED,Aggressive,2021-01-01
INV03687,Investor 3687,ABCDE3687F,Maharashtra,City_11,B30,Other,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
INV03688,Investor 3688,ABCDE3688F,Delhi,City_2,T30,Other,2006-07-04,KYC_VERIFIED,Moderate,2021-01-01
INV03689,Investor 3689,ABCDE3689F,UP,City_88,B30,Female,1986-07-09,KYC_VERIFIED,Aggressive,2021-01-01
INV03690,Investor 3690,ABCDE3690F,Tamil Nadu,City_95,T30,Other,1996-07-06,KYC_VERIFIED,Conservative,2021-01-01
INV03691,Investor 3691,ABCDE3691F,Kerala,City_3,B30,Female,2006-07-04,KYC_VERIFIED,Aggressive,2021-01-01
INV03692,Investor 3692,ABCDE3692F,Punjab,City_76,T30,Male,1986-07-09,KYC_VERIFIED,Moderate,2021-01-01
